SHARKTRIP_ID,SHARK_ID,YEAR,X,Y,X.SE,Y.SE,XMIN,XMAX,YMIN,YMAX,LONGITUDE,LATITUDE,DATETIME,TL,TAG_AREA,SEX,LIFESTAGE,YEARDAY,MONTH,WEEK,VITERBI_STATE,PROB_TRANSIENT,DAY,OWNER,DATATYPE,SPECIES_COMMON,SPECIES_SCIENTIFIC
Albert_000,Albert,2012,2401374.378,-4052759.186,1.00E-05,1.00E-05,2401374.378,2401374.378,-4052759.186,-4052759.186,21.57191306,-34.35724534,2012/05/12 13:00,295,Gansbaai,Male,Imm,133,5,19,Resident,0.004856419,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2408128.962,-4054253.921,8.674966668,7.214467384,2408111.959,2408145.965,-4054268.062,-4054239.781,21.63259053,-34.36838032,2012/05/13 01:00,295,Gansbaai,Male,Imm,134,5,20,Resident,0.090070143,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2426590.336,-4056225.247,4.532091819,3.17002087,2426581.453,2426599.219,-4056231.46,-4056219.033,21.79843187,-34.38306336,2012/05/13 13:00,295,Gansbaai,Male,Imm,134,5,20,Resident,0.141456938,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2455557.935,-4042589.064,3.276190156,2.367252612,2455551.514,2455564.356,-4042593.704,-4042584.424,22.05865224,-34.28144371,2012/05/14 01:00,295,Gansbaai,Male,Imm,135,5,20,Resident,0.136302912,14,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2478752.38,-4017341.029,6.139786447,5.096672927,2478740.346,2478764.414,-4017351.019,-4017331.04,22.26701148,-34.09296257,2012/05/14 13:00,295,Gansbaai,Male,Imm,135,5,20,Resident,1.37E-05,14,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2478884.067,-4018950.691,15.18779389,9.627975497,2478854.299,2478913.835,-4018969.562,-4018931.82,22.26819445,-34.10499166,2012/05/15 01:00,295,Gansbaai,Male,Imm,136,5,20,Resident,4.54E-05,15,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2472342.724,-4022052.514,17.03954477,5.514568235,2472309.327,2472376.122,-4022063.323,-4022041.706,22.20943257,-34.1281669,2012/05/15 13:00,295,Gansbaai,Male,Imm,136,5,20,Resident,0.000136511,15,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2465121.419,-4014637.267,10.95361224,6.913961965,2465099.95,2465142.888,-4014650.819,-4014623.716,22.14456248,-34.07275331,2012/05/16 01:00,295,Gansbaai,Male,Imm,137,5,20,Resident,0.00022915,16,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2460056.746,-4026707.015,3.49344028,2.091596323,2460049.899,2460063.593,-4026711.115,-4026702.915,22.09906575,-34.16293093,2012/05/16 13:00,295,Gansbaai,Male,Imm,137,5,20,Resident,9.87E-05,16,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2458668.204,-4031089.252,12.28171786,6.908037213,2458644.132,2458692.277,-4031102.792,-4031075.712,22.08659227,-34.19564825,2012/05/17 01:00,295,Gansbaai,Male,Imm,138,5,20,Resident,9.98E-06,17,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2460212.572,-4026570.115,17.33969216,5.408379257,2460178.586,2460246.557,-4026580.716,-4026559.515,22.10046555,-34.16190865,2012/05/17 13:00,295,Gansbaai,Male,Imm,138,5,20,Resident,4.85E-05,17,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2466109.771,-4023611.343,20.64535886,15.13423583,2466069.306,2466150.236,-4023641.006,-4023581.679,22.15344099,-34.13981125,2012/05/18 01:00,295,Gansbaai,Male,Imm,139,5,20,Resident,2.88E-05,18,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2470308.247,-4023243.215,16.78644867,14.44674315,2470275.346,2470341.149,-4023271.531,-4023214.9,22.19115655,-34.13706151,2012/05/18 13:00,295,Gansbaai,Male,Imm,139,5,20,Resident,9.00E-06,18,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2467961.134,-4026773.69,2.925427013,1.682543858,2467955.401,2467966.868,-4026776.988,-4026770.393,22.17007208,-34.16342882,2012/05/19 01:00,295,Gansbaai,Male,Imm,140,5,20,Resident,0.001172249,19,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2455854.883,-4034575.213,11.7823819,5.224186441,2455831.79,2455877.977,-4034585.453,-4034564.974,22.06131977,-34.22166492,2012/05/19 13:00,295,Gansbaai,Male,Imm,140,5,20,Resident,0.000545916,19,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2445444.694,-4027025.819,13.31761789,10.39014408,2445418.592,2445470.797,-4027046.183,-4027005.454,21.96780345,-34.16531152,2012/05/20 01:00,295,Gansbaai,Male,Imm,141,5,21,Resident,0.003474827,20,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2457230.273,-4032807.62,2.93418409,2.194765393,2457224.522,2457236.024,-4032811.922,-4032803.319,22.07367511,-34.20847391,2012/05/20 13:00,295,Gansbaai,Male,Imm,141,5,21,Resident,0.071732142,20,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2488376.356,-4062646.797,1.222791045,0.306967851,2488373.959,2488378.752,-4062647.399,-4062646.196,22.35346513,-34.43087504,2012/05/21 01:00,295,Gansbaai,Male,Imm,142,5,21,Resident,0.003316089,21,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2483958.591,-4071123.455,9.340721594,8.198592181,2483940.283,2483976.899,-4071139.524,-4071107.386,22.31377967,-34.49394578,2012/05/21 13:00,295,Gansbaai,Male,Imm,142,5,21,Resident,0.007121088,21,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2460996.425,-4049462.79,7.184882327,2.743442581,2460982.343,2461010.508,-4049468.167,-4049457.413,22.10750703,-34.33268366,2012/05/22 01:00,295,Gansbaai,Male,Imm,143,5,21,Resident,0.002261498,22,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2456424.253,-4035858.787,2.606969292,1.317194671,2456419.144,2456429.363,-4035861.369,-4035856.206,22.06643451,-34.23124254,2012/05/22 13:00,295,Gansbaai,Male,Imm,143,5,21,Resident,0.000986911,22,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2457422.04,-4023586.752,16.45151732,14.58766654,2457389.795,2457454.285,-4023615.343,-4023558.16,22.07539778,-34.13962757,2012/05/23 01:00,295,Gansbaai,Male,Imm,144,5,21,Resident,0.0001551,23,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2457541.449,-4018634.658,29.65245269,24.86931186,2457483.33,2457599.567,-4018683.402,-4018585.914,22.07647045,-34.10263006,2012/05/23 13:00,295,Gansbaai,Male,Imm,144,5,21,Resident,7.53E-08,23,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2457673.298,-4018203.068,36.04146047,27.52535082,2457602.657,2457743.939,-4018257.018,-4018149.118,22.07765487,-34.09940485,2012/05/24 01:00,295,Gansbaai,Male,Imm,145,5,21,Resident,1.43E-06,24,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2458546.473,-4020450.481,33.7308315,22.24239146,2458480.36,2458612.585,-4020494.076,-4020406.886,22.08549873,-34.11619813,2012/05/24 13:00,295,Gansbaai,Male,Imm,145,5,21,Resident,3.21E-05,24,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2460889.858,-4023535.394,21.58610417,9.991883084,2460847.549,2460932.167,-4023554.979,-4023515.81,22.10654972,-34.13924396,2012/05/25 01:00,295,Gansbaai,Male,Imm,146,5,21,Resident,3.55E-05,25,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2464917.674,-4025663.248,11.67647702,2.690936724,2464894.789,2464940.56,-4025668.522,-4025657.973,22.14273221,-34.15513639,2012/05/25 13:00,295,Gansbaai,Male,Imm,146,5,21,Resident,0.000562973,25,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_000,Albert,2012,2469530.894,-4026603.01,35.55883928,24.18947832,2469461.199,2469600.589,-4026650.421,-4026555.598,22.18417347,-34.16215428,2012/05/26 01:00,295,Gansbaai,Male,Imm,147,5,21,Resident,0.044917145,26,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_001,Albert,2012,2488454.006,-4013939.041,1.00E-05,1.00E-05,2488454.006,2488454.006,-4013939.041,-4013939.041,22.35416267,-34.06753363,2012/05/29 03:00,295,Gansbaai,Male,Imm,150,5,22,Resident,0.00010875,29,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_001,Albert,2012,2485032.813,-4017243.792,8.818877001,7.805563847,2485015.528,2485050.098,-4017259.091,-4017228.493,22.32342958,-34.09223585,2012/05/29 15:00,295,Gansbaai,Male,Imm,150,5,22,Resident,0.001178277,29,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_001,Albert,2012,2493697.825,-4013962.262,1.989083392,1.585997025,2493693.927,2493701.724,-4013965.37,-4013959.153,22.4012687,-34.06770723,2012/05/30 03:00,295,Gansbaai,Male,Imm,151,5,22,Resident,0.072801844,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_001,Albert,2012,2504700.61,-4009162.468,21.47811598,20.51025451,2504658.513,2504742.707,-4009202.669,-4009122.268,22.5001084,-34.03181705,2012/05/30 15:00,295,Gansbaai,Male,Imm,151,5,22,Resident,0.248432541,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2919217.438,-3980664.63,1.00E-05,1.00E-05,2919217.438,2919217.438,-3980664.63,-3980664.63,26.22377642,-33.8184107,2012/06/09 17:00,295,Gansbaai,Male,Imm,161,6,23,Resident,1.75E-05,9,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2916636.308,-3980335.411,2.66812342,1.787686619,2916631.079,2916641.538,-3980338.915,-3980331.907,26.20058974,-33.81594219,2012/06/10 05:00,295,Gansbaai,Male,Imm,162,6,24,Resident,0.000209395,10,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2921493.961,-3969571.479,18.68617512,17.2274444,2921457.336,2921530.586,-3969605.245,-3969537.713,26.24422677,-33.73519376,2012/06/10 17:00,295,Gansbaai,Male,Imm,162,6,24,Resident,0.000508991,10,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2915980.057,-3957154.28,35.81098598,34.27808018,2915909.868,2916050.247,-3957221.465,-3957087.095,26.19469454,-33.64194755,2012/06/11 05:00,295,Gansbaai,Male,Imm,163,6,24,Resident,2.64E-05,11,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2911485.849,-3958041.585,21.33673747,19.12780693,2911444.029,2911527.669,-3958079.075,-3958004.094,26.15432238,-33.6486141,2012/06/11 17:00,295,Gansbaai,Male,Imm,163,6,24,Resident,0.0048264,11,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2915141.681,-3978054.435,2.657064534,2.497546267,2915136.474,2915146.889,-3978059.33,-3978049.54,26.18716328,-33.79883727,2012/06/12 05:00,295,Gansbaai,Male,Imm,164,6,24,Resident,0.020253831,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2940100.089,-4000842.81,8.652706047,8.426267045,2940083.13,2940117.049,-4000859.325,-4000826.294,26.41136847,-33.96957098,2012/06/12 17:00,295,Gansbaai,Male,Imm,164,6,24,Resident,0.004030419,12,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2939000.508,-3983617.107,6.033085791,5.918373128,2938988.683,2939012.333,-3983628.707,-3983605.507,26.40149077,-33.8405454,2012/06/13 05:00,295,Gansbaai,Male,Imm,165,6,24,Resident,0.004905062,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2940901.724,-3974685.73,9.465564309,4.015337924,2940883.171,2940920.276,-3974693.6,-3974677.86,26.41856968,-33.77356922,2012/06/13 17:00,295,Gansbaai,Male,Imm,165,6,24,Resident,0.038361894,13,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2919566.903,-3974539.319,41.70112159,40.18325379,2919485.169,2919648.638,-3974618.078,-3974460.56,26.22691572,-33.77247085,2012/06/14 05:00,295,Gansbaai,Male,Imm,166,6,24,Resident,0.173460447,14,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2889059.555,-3981482.619,53.9795185,52.45440847,2888953.756,2889165.355,-3981585.43,-3981379.808,25.95286355,-33.82454374,2012/06/14 17:00,295,Gansbaai,Male,Imm,166,6,24,Resident,0.15870329,14,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2864493.387,-3993472.985,42.47546298,40.52009205,2864410.135,2864576.639,-3993552.404,-3993393.566,25.73218191,-33.91439295,2012/06/15 05:00,295,Gansbaai,Male,Imm,167,6,24,Resident,0.022979074,15,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2860694.862,-4008576.321,12.41303464,10.70510403,2860670.532,2860719.191,-4008597.303,-4008555.339,25.69805918,-34.02743312,2012/06/15 17:00,295,Gansbaai,Male,Imm,167,6,24,Resident,0.00573352,15,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2872412.518,-4022847.177,6.728057484,5.895292103,2872399.331,2872425.705,-4022858.732,-4022835.622,25.80332067,-34.13410319,2012/06/16 05:00,295,Gansbaai,Male,Imm,168,6,24,Resident,0.001000718,16,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2877026.647,-4028539.471,19.4871052,15.76775926,2876988.452,2877064.842,-4028570.376,-4028508.566,25.8447701,-34.17661341,2012/06/16 17:00,295,Gansbaai,Male,Imm,168,6,24,Resident,6.63E-05,16,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2881888.098,-4023805.451,41.85594318,40.24775239,2881806.06,2881970.136,-4023884.337,-4023726.566,25.88844126,-34.14126112,2012/06/17 05:00,295,Gansbaai,Male,Imm,169,6,25,Resident,0.002723427,17,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2887667.249,-4013425.949,34.53946407,33.01022232,2887599.552,2887734.946,-4013490.649,-4013361.249,25.94035625,-34.06369774,2012/06/17 17:00,295,Gansbaai,Male,Imm,169,6,25,Resident,0.010822505,17,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2894875.028,-4000287.778,10.48067508,5.98695705,2894854.486,2894895.57,-4000299.512,-4000276.044,26.00510483,-33.96541671,2012/06/18 05:00,295,Gansbaai,Male,Imm,170,6,25,Resident,0.010436336,18,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2904255.319,-3987218.332,9.516785714,5.604378987,2904236.666,2904273.972,-3987229.316,-3987207.347,26.08936942,-33.86753593,2012/06/18 17:00,295,Gansbaai,Male,Imm,170,6,25,Resident,0.00099135,18,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2913439.682,-3982827.403,30.38422321,29.19142328,2913380.129,2913499.235,-3982884.618,-3982770.187,26.17187395,-33.83462556,2012/06/19 05:00,295,Gansbaai,Male,Imm,171,6,25,Resident,0.000127945,19,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2920917.615,-3985488.213,27.63180123,27.33485293,2920863.457,2920971.773,-3985541.789,-3985434.637,26.23904937,-33.85457007,2012/06/19 17:00,295,Gansbaai,Male,Imm,171,6,25,Resident,0.00017109,19,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2925530.003,-3987147.545,6.815689675,6.718948263,2925516.644,2925543.362,-3987160.714,-3987134.376,26.28048316,-33.86700548,2012/06/20 05:00,295,Gansbaai,Male,Imm,172,6,25,Resident,1.28E-05,20,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2925320.396,-3982527.161,6.610468151,2.824277261,2925307.439,2925333.352,-3982532.697,-3982521.625,26.27860022,-33.83237476,2012/06/20 17:00,295,Gansbaai,Male,Imm,172,6,25,Resident,1.14E-06,20,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2923463.252,-3983268.189,24.78078175,23.26130871,2923414.682,2923511.823,-3983313.781,-3983222.597,26.26191722,-33.83792987,2012/06/21 05:00,295,Gansbaai,Male,Imm,173,6,25,Resident,3.30E-05,21,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2919050.355,-3982100.992,3.743554097,3.269571385,2919043.017,2919057.692,-3982107.401,-3982094.584,26.22227549,-33.82917982,2012/06/21 17:00,295,Gansbaai,Male,Imm,173,6,25,Resident,0.001530746,21,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2909359.526,-3978860.33,11.27105598,8.988629175,2909337.434,2909381.617,-3978877.948,-3978842.713,26.13522129,-33.80488103,2012/06/22 05:00,295,Gansbaai,Male,Imm,174,6,25,Resident,0.000356279,22,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2921049.823,-3982631.839,9.059459512,4.010674925,2921032.067,2921067.58,-3982639.7,-3982623.978,26.24023702,-33.83315949,2012/06/22 17:00,295,Gansbaai,Male,Imm,174,6,25,Resident,0.001852399,22,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2931161.07,-3989418.875,4.793550875,2.799767888,2931151.675,2931170.465,-3989424.362,-3989413.387,26.33106789,-33.88402436,2012/06/23 05:00,295,Gansbaai,Male,Imm,175,6,25,Resident,0.002983589,23,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2948148.401,-3972876.622,11.3983005,10.0856149,2948126.061,2948170.742,-3972896.39,-3972856.854,26.48366769,-33.75999632,2012/06/23 17:00,295,Gansbaai,Male,Imm,175,6,25,Resident,5.40E-06,23,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2947821.188,-3975483.293,8.834856683,4.94636291,2947803.872,2947838.504,-3975492.988,-3975473.598,26.48072828,-33.77955228,2012/06/24 05:00,295,Gansbaai,Male,Imm,176,6,26,Resident,0.003397369,24,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2925939.336,-3983227.294,3.376821636,3.269784352,2925932.717,2925945.954,-3983233.703,-3983220.886,26.28416026,-33.83762331,2012/06/24 17:00,295,Gansbaai,Male,Imm,176,6,26,Resident,0.002598756,24,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2929153.474,-3964069.216,17.22665728,17.10199658,2929119.71,2929187.238,-3964102.736,-3964035.697,26.31303335,-33.69388745,2012/06/25 05:00,295,Gansbaai,Male,Imm,177,6,26,Resident,0.005663861,25,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2931022.272,-3949849.645,46.09626277,45.82343939,2930931.924,2931112.621,-3949939.459,-3949759.831,26.32982105,-33.58704616,2012/06/25 17:00,295,Gansbaai,Male,Imm,177,6,26,Resident,2.85E-07,25,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2930719.846,-3950476.56,47.21055712,46.7109,2930627.313,2930812.379,-3950568.113,-3950385.006,26.32710431,-33.59175942,2012/06/26 05:00,295,Gansbaai,Male,Imm,178,6,26,Resident,0.01120111,26,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2932614.217,-3966565.633,16.4990855,15.6425355,2932581.879,2932646.555,-3966596.292,-3966534.973,26.34412174,-33.71263091,2012/06/26 17:00,295,Gansbaai,Male,Imm,178,6,26,Resident,0.051443281,26,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2940152.544,-3995010.432,19.24527171,17.83928939,2940114.824,2940190.265,-3995045.397,-3994975.467,26.41183968,-33.92590683,2012/06/27 05:00,295,Gansbaai,Male,Imm,179,6,26,Resident,0.00293495,27,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2952318.735,-3990325.912,3.692031064,2.331149832,2952311.499,2952325.972,-3990330.481,-3990321.343,26.52113043,-33.89081976,2012/06/27 17:00,295,Gansbaai,Male,Imm,179,6,26,Resident,0.000840473,27,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2956252.484,-4004949.989,4.258124575,4.149366421,2956244.138,2956260.83,-4004958.122,-4004941.856,26.5564679,-34.00030586,2012/06/28 05:00,295,Gansbaai,Male,Imm,180,6,26,Resident,0.000993924,28,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2939545.686,-4004944.752,14.42078805,10.94095303,2939517.421,2939573.951,-4004966.196,-4004923.307,26.40638818,-34.00026667,2012/06/28 17:00,295,Gansbaai,Male,Imm,180,6,26,Resident,0.002023162,28,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2952938.944,-3995449.976,4.074529567,2.900929242,2952930.958,2952946.93,-3995455.662,-3995444.291,26.52670186,-33.92919827,2012/06/29 05:00,295,Gansbaai,Male,Imm,181,6,26,Resident,0.014492224,29,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2927437.525,-3982661.162,10.83327283,10.04265866,2927416.292,2927458.759,-3982680.845,-3982641.478,26.29761872,-33.83337932,2012/06/29 17:00,295,Gansbaai,Male,Imm,181,6,26,Resident,0.024035331,29,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2928043.607,-4017011.06,5.893266342,5.471360252,2928032.056,2928055.157,-4017021.784,-4017000.336,26.30306324,-34.09049647,2012/06/30 05:00,295,Gansbaai,Male,Imm,182,6,26,Resident,0.01458619,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2916030.029,-4031099.645,38.88948245,36.87338057,2915953.806,2916106.253,-4031171.917,-4031027.373,26.19514344,-34.19572583,2012/06/30 17:00,295,Gansbaai,Male,Imm,182,6,26,Resident,0.01973132,30,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2908175.157,-4022567.002,40.31858243,36.10473248,2908096.132,2908254.181,-4022637.768,-4022496.237,26.12458192,-34.13201028,2012/07/01 05:00,295,Gansbaai,Male,Imm,183,7,27,Resident,0.342148035,1,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2903120.112,-3991835.085,9.492287194,7.639452738,2903101.507,2903138.716,-3991850.058,-3991820.111,26.07917168,-33.90212506,2012/07/01 17:00,295,Gansbaai,Male,Imm,183,7,27,Resident,0.483122421,1,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2894292.511,-3957201.051,28.87565055,24.12832827,2894235.915,2894349.108,-3957248.343,-3957153.76,25.999872,-33.64229897,2012/07/02 05:00,295,Gansbaai,Male,Imm,184,7,27,Resident,0.314609791,2,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2873773.131,-3940333.565,58.86797432,54.86512657,2873657.75,2873888.513,-3940441.101,-3940226.029,25.81554327,-33.51547071,2012/07/02 17:00,295,Gansbaai,Male,Imm,184,7,27,Resident,0.122187439,2,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2856214.553,-3936220.693,66.06723987,63.03080366,2856085.061,2856344.045,-3936344.233,-3936097.153,25.65781188,-33.48451711,2012/07/03 05:00,295,Gansbaai,Male,Imm,185,7,27,Resident,0.040083754,3,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2852779.077,-3942728.276,50.41668594,47.9230776,2852680.26,2852877.893,-3942822.205,-3942634.347,25.62695047,-33.53348822,2012/07/03 17:00,295,Gansbaai,Male,Imm,185,7,27,Resident,0.356320222,3,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2952992.445,-3990778.281,16.18108723,11.53204295,2952960.731,2953024.16,-3990800.884,-3990755.678,26.52718248,-33.89420863,2012/07/05 05:00,295,Gansbaai,Male,Imm,187,7,27,Resident,0.474245318,5,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
Albert_002,Albert,2012,2941035.509,-3982034.912,46.31150305,44.10987219,2940944.738,2941126.28,-3982121.367,-3981948.457,26.41977149,-33.82868442,2012/07/05 17:00,295,Gansbaai,Male,Imm,187,7,27,Resident,0.513508448,5,SHARKGROUP,SATTELITETAG,WHITE SHARK,CARCHARODON CARCHARIAS
