"GRID ID","LONGITUDE","LATITUDE","LOCALITY","DISTANCE","LOCALITY NAME","YEAR","MONTH","SPECIES","SUMOFWEIGHT","SPECIES_COMMON","Groups","SPECIES_SCIENTIFIC","OWNER","DATATYPE"
13336,16.375,-30.875,6231,162,"Island Point",1996,4,"BLSH",168,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
13336,16.375,-30.875,6231,162,"Island Point",1996,4,"MKSH",39,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
13336,16.375,-30.875,6231,162,"Island Point",1996,4,"SFSH",10,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
13336,16.375,-30.875,6231,162,"Island Point",1997,2,"BLSH",74,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
13336,16.375,-30.875,6231,162,"Island Point",1997,2,"MKSH",6,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14130,16.875,-32.70833333335,5996,173,"Kelp Reef",1993,5,"MKSH",60,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14130,16.875,-32.70833333335,5996,173,"Kelp Reef",1995,2,"MKSH",25,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14130,16.875,-32.70833333335,5996,173,"Kelp Reef",1995,4,"MKSH",6,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14130,16.875,-32.70833333335,5996,173,"Kelp Reef",2010,2,"MKSH",32,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14144,16.875,-31.54166666665,6150,151,"Skaapvlei",1992,4,"MKSH",81,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14144,16.875,-31.54166666665,6150,151,"Skaapvlei",1994,4,"MKSH",15,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14172,16.875,-29.20833333335,6449,2,"Port Nolloth",2008,8,"SFSH",39,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
14172,16.875,-29.20833333335,6449,2,"Port Nolloth",2008,8,"THSH",61,"SHARK THRESHER BIG EYE","sharks","ALOPIAS SUPERCILIOSUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1988,5,"MKSH",155,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1992,3,"MKSH",40,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1992,5,"MKSH",232,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1993,2,"MKSH",272,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1993,5,"MKSH",160,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1995,2,"BLSH",25,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1995,2,"MKSH",25,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1998,1,"BLSH",50,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1998,1,"MKSH",40,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",1998,3,"MKSH",450,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14514,17.125,-32.79166666665,5937,100,"Cape Columbine Lighthouse",2010,2,"MKSH",25,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14652,17.20833333335,-31.54166666665,6150,108,"Skaapvlei",1988,2,"MKSH",100,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1992,5,"MKSH",650,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1995,2,"BLSH",50,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1995,5,"MKSH",260,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1995,12,"BLSH",100,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1995,12,"MKSH",125,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1996,1,"MKSH",45,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1996,4,"MKSH",60,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1997,4,"BLSH",220,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1997,4,"MKSH",500,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1998,4,"MKSH",238,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",1998,5,"MKSH",13,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2000,5,"MKSH",190,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2000,12,"BLSH",30,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2000,12,"MKSH",7,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2001,5,"BLSH",289,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2001,5,"MKSH",223,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2001,6,"BLSH",40,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2001,7,"MKSH",100,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2002,2,"BLSH",17,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2004,6,"BLSH",50,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2009,3,"MKSH",1,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2009,4,"MKSH",1,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2010,1,"MKSH",105,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2010,2,"MKSH",30,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2010,5,"SFSH",100,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
14865,17.375,-33.625,5882,100,"Saldanha Bay",2011,4,"MKSH",10,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14972,17.45833333335,-34.29166666665,5808,140,"Dassen Island",1994,4,"MKSH",2,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
14972,17.45833333335,-34.29166666665,5808,140,"Dassen Island",1997,4,"MKSH",99,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15105,17.54166666665,-32.70833333335,5996,86,"Kelp Reef",1994,3,"MKSH",20,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15105,17.54166666665,-32.70833333335,5996,86,"Kelp Reef",1996,4,"BLSH",45,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15105,17.54166666665,-32.70833333335,5996,86,"Kelp Reef",1996,4,"MKSH",7,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15105,17.54166666665,-32.70833333335,5996,86,"Kelp Reef",1996,4,"THSH",1,"SHARK THRESHER BIG EYE","sharks","ALOPIAS SUPERCILIOSUS","DFFE","LINEFISHING"
15105,17.54166666665,-32.70833333335,5996,86,"Kelp Reef",2002,5,"BLSH",50,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15201,17.625,-34.04166666665,5808,100,"Dassen Island",2002,12,"BLSH",15,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15422,17.79166666665,-33.875,5808,76,"Dassen Island",2004,11,"MKSH",40,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15422,17.79166666665,-33.875,5808,76,"Dassen Island",2005,2,"MKSH",15,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15435,17.79166666665,-32.79166666665,5937,2,"Cape Columbine Lighthouse",1997,12,"BLSH",652,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15435,17.79166666665,-32.79166666665,5937,2,"Cape Columbine Lighthouse",1997,12,"MKSH",174,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15531,17.875,-33.70833333335,5808,54,"Dassen Island",2009,5,"SFSH",275,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15531,17.875,-33.70833333335,5808,54,"Dassen Island",2009,6,"SFSH",559,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15531,17.875,-33.70833333335,5808,54,"Dassen Island",2009,7,"SFSH",1430,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15531,17.875,-33.70833333335,5808,54,"Dassen Island",2009,7,"SGSH",290,"SHARK GULLEY","sharks","TRIAKIS MEGALOPTERUS","DFFE","LINEFISHING"
15531,17.875,-33.70833333335,5808,54,"Dassen Island",2009,8,"SFSH",230,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15531,17.875,-33.70833333335,5808,54,"Dassen Island",2010,8,"SFSH",250,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15539,17.875,-33.04166666665,5897,1,"Gansnek",1985,10,"THSH",60,"SHARK THRESHER BIG EYE","sharks","ALOPIAS SUPERCILIOSUS","DFFE","LINEFISHING"
15539,17.875,-33.04166666665,5897,1,"Gansnek",1987,10,"SFSH",20,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15539,17.875,-33.04166666665,5897,1,"Gansnek",1989,10,"SJSH",115,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15539,17.875,-33.04166666665,5897,3,"Gansnek",1988,8,"SFSH",70,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15539,17.875,-33.04166666665,5897,3,"Gansnek",1989,9,"SFSH",600,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15540,17.875,-32.95833333335,5910,2,"Jacob's Bay",1988,9,"SFSH",120,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15540,17.875,-32.95833333335,5910,2,"Jacob's Bay",1993,4,"SFSH",100,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15540,17.875,-32.95833333335,5910,2,"Jacob's Bay",1995,3,"SFSH",100,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15540,17.875,-32.95833333335,5910,2,"Jacob's Bay",1998,3,"SJSH",42,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15540,17.875,-32.95833333335,5910,2,"Jacob's Bay",1998,4,"SJSH",33,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15541,17.875,-32.875,5925,1,"Voel Eiland (Columbine)",1990,1,"SJSH",12,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15541,17.875,-32.875,5935,2,"Tieties Baai",1993,4,"SFSH",50,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15542,17.875,-32.79166666665,5942,2,"Paternoster",1987,6,"SJSH",1156,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15542,17.875,-32.79166666665,5942,2,"Paternoster",1989,8,"SJSH",500,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5954,2,"Groot Paternoster Point",1986,5,"SJSH",81,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5954,2,"Groot Paternoster Point",1994,1,"SFSH",40,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5954,2,"Groot Paternoster Point",1994,2,"SFSH",150,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5954,2,"Groot Paternoster Point",1994,3,"SFSH",150,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5959,6,"Cape St.Martin",1994,1,"SFSH",170,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5959,6,"Cape St.Martin",1994,2,"SFSH",60,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5959,6,"Cape St.Martin",1995,5,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5959,6,"Cape St.Martin",1995,10,"SFSH",45,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15543,17.875,-32.70833333335,5959,6,"Cape St.Martin",1996,5,"SFSH",15,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1987,11,"MKSH",12,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1988,1,"MKSH",32,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1992,5,"MKSH",80,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1993,2,"MKSH",260,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1993,3,"MKSH",30,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1993,5,"MKSH",250,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1994,4,"MKSH",2,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1995,1,"MKSH",200,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1995,3,"MKSH",75,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1995,5,"MKSH",540,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1995,6,"MKSH",60,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1996,4,"BLSH",80,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1996,4,"MKSH",178,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1996,4,"THSH",1,"SHARK THRESHER BIG EYE","sharks","ALOPIAS SUPERCILIOSUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1996,5,"BLSH",49,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1996,5,"MKSH",156,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1997,2,"MKSH",20,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1997,3,"MKSH",75,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1998,1,"BLSH",5,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1999,5,"BLSH",100,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",1999,5,"MKSH",55,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",2000,11,"BLSH",300,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",2000,11,"MKSH",200,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",2000,12,"BLSH",30,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",2000,12,"MKSH",10,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",2000,12,"THSH",100,"SHARK THRESHER BIG EYE","sharks","ALOPIAS SUPERCILIOSUS","DFFE","LINEFISHING"
15638,17.95833333335,-33.625,5808,45,"Dassen Island",2002,3,"BLSH",200,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15644,17.95833333335,-33.125,5841,1,"Vondeling Island",1985,3,"SFSH",1670,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15644,17.95833333335,-33.125,5841,1,"Vondeling Island",1988,2,"SFSH",109,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5873,2,"Die Dam",1995,5,"SFSH",909,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5875,1,"Yskor Muur",1992,8,"SFSH",5,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1986,2,"CPSH",30,"SHARK BRONZE WHALER","sharks","CARCHARHINUS BRACHYURUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1987,10,"SFSH",2,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1987,11,"SFSH",123,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1988,2,"SFSH",35,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1988,11,"SCSH",40,"CATSHARK PAJAMA (STRIPED)","Elasmobranchii","PORADERMA AFRICANUM","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1989,4,"SJSH",17,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1989,5,"SFSH",54,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1989,5,"SGSH",15,"SHARK GULLEY","sharks","TRIAKIS MEGALOPTERUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1989,7,"SFSH",11,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1990,10,"CTSH",4,"CATSHARK LEOPARD","Elasmobranchii","PORODERMA PANTHERINUM","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1990,10,"SFSH",39,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1990,10,"SJSH",22,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1991,2,"SFSH",90,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1991,4,"SJSH",4,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1992,12,"SFSH",16,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1993,2,"SFSH",12,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1993,2,"SJSH",2,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1993,3,"SFSH",145,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1993,11,"SJSH",2,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1994,2,"SJSH",3,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1994,7,"SJSH",2,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1994,8,"SJSH",16,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1995,3,"BLSH",10,"SHARK BLUE","sharks","PRIONACE GLAUCA","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1995,11,"SFSH",1010,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1995,12,"MKSH",95,"SHARK MAKO","sharks","ISURUS OXYRINCHUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1996,10,"SJSH",6,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1997,2,"SFSH",9,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1997,8,"SJSH",4,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5882,2,"Saldanha Bay",1998,5,"SJSH",10,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5887,2,"Marcus Island",1986,5,"SFSH",45,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5887,2,"Marcus Island",1992,7,"SFSH",3,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15645,17.95833333335,-33.04166666665,5892,2,"Noord Baai",1986,10,"SFSH",26,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15647,17.95833333335,-32.70833333335,5963,2,"Britannia Bay",1991,9,"SJSH",255,"SHARK ST JOSEPH","St Joseph","CALLORHINCUS CAPENSIS","DFFE","LINEFISHING"
15647,17.95833333335,-32.70833333335,5963,2,"Britannia Bay",1992,8,"SFSH",200,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
15647,17.95833333335,-32.70833333335,5963,2,"Britannia Bay",1993,4,"SFSH",260,"SHARK SOUPFIN","sharks","GALEORHINUS GALEUS","DFFE","LINEFISHING"
